,review,rating,clean_review,sentiment_text
2363,wrost product quality is very bad and can't Udjest in ear. ear buds are very small....  and un uncomfortable... don't buy waste of money...READ MORE,1,wrost product quality bad udjest ear ear buds small un uncomfortable buy waste money read,Negative
2364,GUD headphones according to price range but little bit tight and uncomfy.Got this 2 days earlier than the delivery date. thanks flipkart.overall gud i have read in other reviews that after 4 5 days it's get adjusted so other things work fine for me.READ MORE,4,gud headphones according price range little bit tight uncomfy got days earlier delivery date thanks flipkart overall gud read reviews days get adjusted things work fine read,Positive
2365,This is very bad product Battery is poor and sound quality is not a good poorREAD MORE,1,bad product battery poor sound quality good poorread,Negative
2366,sound quality is very poor...READ MORE,1,sound quality poor read,Negative
2367,Its to badd productREAD MORE,1,badd productread,Negative
2368,"Not good. ..my headphone got un audible as some wireless bluetooth issue. My suggestion is not to go for this product please,READ MORE",1,good headphone got un audible wireless bluetooth issue suggestion go product please read,Negative
2369,The make quality and the sound quality are very good. The only thing which hurt me was my ears. The pain is enormous if continously use for an hour. Although my face size is medium and tried other headphones which actually suited me well. But this is very rigid even after 2 months  and every time it presses the ears very hard. Hope if this is solved then this is the best in the marketREAD MORE,4,make quality sound quality good thing hurt ears pain enormous continously use hour although face size medium tried headphones actually suited well rigid even months every time presses ears hard hope solved best marketread,Positive
2370,Cheapest headphones.. Never buyREAD MORE,1,cheapest headphones never buyread,Negative
2371,"Hello friends,,,,,,I bought this product using it two days I  can say that the sound was great and bass also well but I returned this product due to some cause which is unpredictable... when I was listening song the sound was cutting in every Song lyrics and changing the lyrics and also beeping again again I am so frustrated by this product ...going for that may be waste  your moneyREAD MORE",2,hello friends bought product using two days say sound great bass also well returned product due cause unpredictable listening song sound cutting every song lyrics changing lyrics also beeping frustrated product going may waste moneyread,Negative
2372,"Style is quiet impressive bt leaving a bad adjustment, painful to ears,  sound cancelation not good,  not at all a super bassREAD MORE",3,style quiet impressive bt leaving bad adjustment painful ears sound cancelation good super bassread,Neutral
2373,Nice product in this rangeREAD MORE,5,nice product rangeread,Positive
2375,Nice product but not much bassREAD MORE,4,nice product much bassread,Positive
2376,It's is not good for the bluetooth connection when we game play..READ MORE,2,good bluetooth connection game play read,Negative
2377,Not working property mic is very poorREAD MORE,1,working property mic poorread,Negative
2378,I recieved a defective product and its not at all getting charged .i am not able turn on the device. And they are not accepting the return request.Very bad experienceREAD MORE,1,recieved defective product getting charged able turn device accepting return request bad experienceread,Negative
2379,waste of money. mic not working properlyREAD MORE,1,waste money mic working properlyread,Negative
2380,Bluetooth conector is not good 👎👎 And some miner issuREAD MORE,1,bluetooth conector good miner issuread,Negative
2381,It's so tight that your ears will literally start paining & you can't even adjust. Can't even return.. Wasted my bucks on this scrap.READ MORE,1,tight ears literally start paining even adjust even return wasted bucks scrap read,Negative
2382,"its design is very rigid and compact , using just an hour gave me ear acheREAD MORE",2,design rigid compact using hour gave ear acheread,Negative
2383,"Bass good,  sound low, Heavy on head.  not recommend for train travel and daily up down.READ MORE",4,bass good sound low heavy head recommend train travel daily read,Positive
2384,good niceREAD MORE,5,good niceread,Positive
2385,"very bad sound quality looking like road side selling headphone , all  money invested on celebrity to publishing this brand , if some of them invested to improve sound quality then it's good for us.READ MORE",1,bad sound quality looking like road side selling headphone money invested celebrity publishing brand invested improve sound quality good us read,Negative
2386,Don't buy this 🙏 it's bluetooth is not working properlyREAD MORE,1,buy bluetooth working properlyread,Negative
2387,Get for only 499READ MORE,4,get read,Positive
2388,"This is total trash. It hurts a lot to wear it for more than 10 minutes or so . I read the reviews and I was completely aware of its discomfort but I went against the reviews, bought this and now I am a victim as well. It hurts really bad trust me. I've been using boAt products from a long time. They are all about quality but in this case they failed. The music quality is great but you will feel some kind of popping sound in the low volume while streaming videos on YT or some other platform. ...READ MORE",3,total trash hurts lot wear minutes read reviews completely aware discomfort went reviews bought victim well hurts really bad trust using boat products long time quality case failed music quality great feel kind popping sound low volume streaming videos yt platform read,Neutral
2389,Superb sound and build quality! Value for money..!!READ MORE,5,superb sound build quality value money read,Positive
2390,"product is horrible to use, and once u buy it this supplier won't returnREAD MORE",1,product horrible use u buy supplier returnread,Negative
2391,It's used only 25 minutes. The battery backup very.. Worst battery backup. Not buy this boat bluetooth headset. Very worst battery backup...READ MORE,3,used minutes battery backup worst battery backup buy boat bluetooth headset worst battery backup read,Neutral
2392,"OMG!!!! Don’t buy it.. the seller gave a crushed and used product.... very disappointing..Bluetooth doesn’t work... and if it works (Bluetooth) ,the device switches off on its own... batter pack useless.READ MORE",1,omg buy seller gave crushed used product disappointing bluetooth work works bluetooth device switches batter pack useless read,Negative
